order_id,order_date,customer_id,customer_name,city,country,segment,product_id,product_name,category,sub_category,unit_price,quantity,discount
ORD-0380,2024-02-23,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,5,0.2
ORD-0381,2025-04-19,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,3,0.0
ORD-0382,2023-02-11,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,2,0.0
ORD-0383,2023-03-19,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,5,0.0
ORD-0384,2024-06-19,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P007,Stapler,Office Supplies,Binders,15.0,4,0.2
ORD-0385,2024-02-29,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,4,0.0
ORD-0386,2023-06-11,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.0
ORD-0387,2024-06-27,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,4,0.1
ORD-0388,2023-08-27,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,4,0.1
ORD-0389,2025-06-26,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,5,0.1
ORD-0390,2024-07-28,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,4,0.2
ORD-0391,2024-01-15,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,1,0.0
ORD-0392,2023-01-28,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,4,0.1
ORD-0393,2024-07-26,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P010,Whiteboard,Office Supplies,Supplies,65.0,5,0.0
ORD-0394,2023-09-16,C006,Fitri Handayani,Bali,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,1,0.1
ORD-0395,2024-09-06,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.0
ORD-0396,2025-11-26,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P010,Whiteboard,Office Supplies,Supplies,65.0,1,0.2
ORD-0397,2025-12-18,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P005,USB-C Hub,Technology,Accessories,55.0,5,0.0
ORD-0398,2023-09-15,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,1,0.0
ORD-0399,2023-10-16,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,1,0.1
ORD-0400,2023-09-01,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P009,Headphones,Technology,Audio,120.0,4,0.2
ORD-0401,2025-04-19,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,1,0.0
ORD-0402,2025-01-15,C006,Fitri Handayani,Bali,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.0
ORD-0403,2023-09-07,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,5,0.0
ORD-0404,2025-08-26,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.0
ORD-0405,2024-08-04,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,3,0.0
ORD-0406,2024-09-21,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,5,0.0
ORD-0407,2025-02-03,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,2,0.0
ORD-0408,2024-10-18,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P005,USB-C Hub,Technology,Accessories,55.0,4,0.0
ORD-0409,2025-10-24,C006,Fitri Handayani,Bali,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.0
ORD-0410,2023-04-13,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P003,"LED Monitor 24""",Technology,Displays,180.0,3,0.2
ORD-0411,2025-11-16,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,3,0.2
ORD-0412,2024-01-24,C006,Fitri Handayani,Bali,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,4,0.0
ORD-0413,2025-06-17,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,4,0.0
ORD-0414,2024-07-20,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,4,0.2
ORD-0415,2023-02-07,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,4,0.0
ORD-0416,2024-12-16,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P002,Standing Desk,Furniture,Tables,450.0,4,0.0
ORD-0417,2025-02-04,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,3,0.0
ORD-0418,2025-12-02,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,2,0.0
ORD-0419,2025-11-02,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P003,"LED Monitor 24""",Technology,Displays,180.0,3,0.1
ORD-0420,2023-11-14,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P001,Ergonomic Chair,Furniture,Chairs,250.0,4,0.0
ORD-0421,2025-08-28,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P010,Whiteboard,Office Supplies,Supplies,65.0,2,0.0
ORD-0422,2025-11-10,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,1,0.0
ORD-0423,2025-04-24,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,2,0.0
ORD-0424,2025-05-07,C006,Fitri Handayani,Bali,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,2,0.0
ORD-0425,2024-06-05,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,5,0.0
ORD-0426,2024-10-11,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,5,0.1
ORD-0427,2025-03-12,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,3,0.2
ORD-0428,2024-01-30,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,4,0.0
ORD-0429,2024-06-16,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P009,Headphones,Technology,Audio,120.0,2,0.0
ORD-0430,2025-03-02,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,2,0.2
ORD-0431,2024-04-29,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P010,Whiteboard,Office Supplies,Supplies,65.0,3,0.2
ORD-0432,2025-09-09,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,2,0.0
ORD-0433,2024-08-15,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P003,"LED Monitor 24""",Technology,Displays,180.0,4,0.1
ORD-0434,2024-08-07,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,2,0.0
ORD-0435,2025-06-05,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,2,0.1
ORD-0436,2025-08-05,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P007,Stapler,Office Supplies,Binders,15.0,3,0.0
ORD-0437,2023-02-05,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,4,0.2
ORD-0438,2024-06-14,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,3,0.0
ORD-0439,2025-11-05,C006,Fitri Handayani,Bali,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,4,0.1
ORD-0440,2024-01-23,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P005,USB-C Hub,Technology,Accessories,55.0,2,0.1
ORD-0441,2025-09-07,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,5,0.0
ORD-0442,2025-01-12,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,1,0.1
ORD-0443,2025-06-12,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,1,0.0
ORD-0444,2024-09-14,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,5,0.0
ORD-0445,2025-04-09,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,4,0.0
ORD-0446,2023-06-24,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,3,0.0
ORD-0447,2024-02-26,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P001,Ergonomic Chair,Furniture,Chairs,250.0,4,0.2
ORD-0448,2025-01-04,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,5,0.0
ORD-0449,2025-08-31,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,4,0.2
ORD-0450,2023-10-14,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,5,0.0
ORD-0451,2025-10-07,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,3,0.0
ORD-0452,2025-05-25,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P010,Whiteboard,Office Supplies,Supplies,65.0,1,0.0
ORD-0453,2023-01-23,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,1,0.0
ORD-0454,2023-05-13,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,2,0.0
ORD-0455,2025-05-22,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P004,Wireless Mouse,Technology,Accessories,35.0,2,0.1
ORD-0456,2025-04-25,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,2,0.0
ORD-0457,2025-08-01,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,1,0.0
ORD-0458,2023-10-28,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,1,0.0
ORD-0459,2024-03-10,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P010,Whiteboard,Office Supplies,Supplies,65.0,1,0.1
ORD-0460,2025-10-22,C006,Fitri Handayani,Bali,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.0
ORD-0461,2024-07-28,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,1,0.0
ORD-0462,2024-10-05,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P007,Stapler,Office Supplies,Binders,15.0,1,0.0
ORD-0463,2025-11-16,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,4,0.1
ORD-0464,2024-09-10,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,1,0.0
ORD-0465,2024-11-26,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,1,0.0
ORD-0466,2024-02-20,C006,Fitri Handayani,Bali,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,4,0.0
ORD-0467,2025-05-05,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P007,Stapler,Office Supplies,Binders,15.0,4,0.1
ORD-0468,2024-06-26,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P008,Desk Lamp,Furniture,Furnishings,42.0,2,0.0
ORD-0469,2025-07-10,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,5,0.2
ORD-0470,2025-12-22,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P004,Wireless Mouse,Technology,Accessories,35.0,3,0.0
ORD-0471,2023-10-18,C006,Fitri Handayani,Bali,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,2,0.0
ORD-0472,2024-10-19,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,1,0.1
ORD-0473,2024-05-21,C006,Fitri Handayani,Bali,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,1,0.0
ORD-0474,2023-07-23,C006,Fitri Handayani,Bali,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,2,0.0
ORD-0475,2025-01-29,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P001,Ergonomic Chair,Furniture,Chairs,250.0,5,0.0
ORD-0476,2025-07-03,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,5,0.0
ORD-0477,2023-01-13,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P009,Headphones,Technology,Audio,120.0,5,0.2
ORD-0478,2025-05-08,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,1,0.2
ORD-0479,2023-07-08,C006,Fitri Handayani,Bali,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,1,0.2
ORD-0480,2024-01-30,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,4,0.1
ORD-0481,2025-04-18,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,5,0.2
ORD-0482,2025-10-02,C006,Fitri Handayani,Bali,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.0
ORD-0483,2025-09-05,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,4,0.1
ORD-0484,2024-02-02,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,2,0.1
ORD-0485,2023-07-06,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,1,0.2
ORD-0486,2025-09-06,C006,Fitri Handayani,Bali,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,1,0.2
ORD-0487,2024-12-22,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,1,0.2
ORD-0488,2025-01-31,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,1,0.1
ORD-0489,2025-11-30,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P002,Standing Desk,Furniture,Tables,450.0,3,0.0
ORD-0490,2023-03-07,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,1,0.0
ORD-0491,2024-04-27,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,4,0.0
ORD-0492,2023-04-16,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P003,"LED Monitor 24""",Technology,Displays,180.0,3,0.0
ORD-0493,2024-06-12,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,3,0.2
ORD-0494,2025-08-26,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.0
ORD-0495,2023-08-21,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,4,0.0
ORD-0496,2023-11-15,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,3,0.0
ORD-0497,2025-09-02,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,2,0.2
ORD-0498,2023-02-15,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P005,USB-C Hub,Technology,Accessories,55.0,3,0.0
ORD-0499,2024-03-12,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,1,0.1
ORD-0500,2024-04-17,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,2,0.0
ORD-0501,2024-04-11,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P010,Whiteboard,Office Supplies,Supplies,65.0,1,0.0
ORD-0502,2024-04-05,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P002,Standing Desk,Furniture,Tables,450.0,1,0.2
ORD-0503,2023-09-24,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,5,0.0
ORD-0504,2024-02-05,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P001,Ergonomic Chair,Furniture,Chairs,250.0,1,0.2
ORD-0505,2024-10-07,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P001,Ergonomic Chair,Furniture,Chairs,250.0,2,0.2
ORD-0506,2025-12-14,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P008,Desk Lamp,Furniture,Furnishings,42.0,4,0.0
ORD-0507,2023-04-08,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P008,Desk Lamp,Furniture,Furnishings,42.0,4,0.0
ORD-0508,2025-12-12,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,2,0.0
ORD-0509,2024-07-21,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.1
ORD-0510,2024-02-15,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P005,USB-C Hub,Technology,Accessories,55.0,1,0.0
ORD-0511,2024-07-09,C006,Fitri Handayani,Bali,Indonesia,Consumer,P006,Notebook A5,Office Supplies,Paper,8.0,2,0.1
ORD-0512,2025-09-19,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P001,Ergonomic Chair,Furniture,Chairs,250.0,3,0.1
ORD-0513,2025-10-19,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,1,0.0
ORD-0514,2023-10-05,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P003,"LED Monitor 24""",Technology,Displays,180.0,1,0.0
ORD-0515,2023-03-04,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,1,0.0
ORD-0516,2024-09-22,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P001,Ergonomic Chair,Furniture,Chairs,250.0,4,0.0
ORD-0517,2024-02-15,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P001,Ergonomic Chair,Furniture,Chairs,250.0,3,0.0
ORD-0518,2024-09-13,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,2,0.0
ORD-0519,2023-08-01,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.1
ORD-0520,2024-04-16,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,1,0.2
ORD-0521,2024-04-08,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P009,Headphones,Technology,Audio,120.0,1,0.0
ORD-0522,2024-12-08,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P007,Stapler,Office Supplies,Binders,15.0,4,0.2
ORD-0523,2023-08-21,C006,Fitri Handayani,Bali,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,3,0.0
ORD-0524,2025-09-16,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,4,0.2
ORD-0525,2024-01-28,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,1,0.2
ORD-0526,2025-06-24,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,2,0.2
ORD-0527,2025-01-04,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P001,Ergonomic Chair,Furniture,Chairs,250.0,1,0.1
ORD-0528,2023-12-31,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,2,0.2
ORD-0529,2023-01-09,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P003,"LED Monitor 24""",Technology,Displays,180.0,4,0.2
ORD-0530,2025-08-24,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P010,Whiteboard,Office Supplies,Supplies,65.0,5,0.2
ORD-0531,2025-09-24,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,1,0.2
ORD-0532,2025-09-01,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P005,USB-C Hub,Technology,Accessories,55.0,3,0.0
ORD-0533,2023-08-20,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P005,USB-C Hub,Technology,Accessories,55.0,5,0.0
ORD-0534,2025-01-15,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P001,Ergonomic Chair,Furniture,Chairs,250.0,2,0.0
ORD-0535,2023-01-06,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,4,0.0
ORD-0536,2024-04-18,C006,Fitri Handayani,Bali,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,3,0.2
ORD-0537,2024-07-10,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P010,Whiteboard,Office Supplies,Supplies,65.0,3,0.0
ORD-0538,2025-03-04,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,4,0.1
ORD-0539,2023-10-18,C006,Fitri Handayani,Bali,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.0
ORD-0540,2024-09-14,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P009,Headphones,Technology,Audio,120.0,1,0.0
ORD-0541,2024-10-14,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P003,"LED Monitor 24""",Technology,Displays,180.0,3,0.0
ORD-0542,2025-06-08,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P001,Ergonomic Chair,Furniture,Chairs,250.0,2,0.0
ORD-0543,2023-06-19,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P005,USB-C Hub,Technology,Accessories,55.0,2,0.0
ORD-0544,2024-02-24,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,5,0.0
ORD-0545,2024-08-04,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P006,Notebook A5,Office Supplies,Paper,8.0,3,0.0
ORD-0546,2025-10-13,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.0
ORD-0547,2025-11-14,C006,Fitri Handayani,Bali,Indonesia,Consumer,P002,Standing Desk,Furniture,Tables,450.0,5,0.2
ORD-0548,2025-04-26,C006,Fitri Handayani,Bali,Indonesia,Consumer,P008,Desk Lamp,Furniture,Furnishings,42.0,3,0.0
ORD-0549,2024-11-17,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,3,0.1
ORD-0550,2025-04-17,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P001,Ergonomic Chair,Furniture,Chairs,250.0,5,0.0
ORD-0551,2023-04-04,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,4,0.0
ORD-0552,2025-08-21,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P002,Standing Desk,Furniture,Tables,450.0,2,0.0
ORD-0553,2023-05-05,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,1,0.1
ORD-0554,2024-08-14,C001,Budi Santoso,Jakarta,Indonesia,Consumer,P005,USB-C Hub,Technology,Accessories,55.0,1,0.2
ORD-0555,2024-03-07,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P003,"LED Monitor 24""",Technology,Displays,180.0,1,0.0
ORD-0556,2023-02-24,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P010,Whiteboard,Office Supplies,Supplies,65.0,4,0.0
ORD-0557,2025-02-18,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P009,Headphones,Technology,Audio,120.0,3,0.0
ORD-0558,2024-04-09,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P010,Whiteboard,Office Supplies,Supplies,65.0,4,0.0
ORD-0559,2025-02-12,C004,Dewi Lestari,Jakarta,Indonesia,Consumer,P007,Stapler,Office Supplies,Binders,15.0,5,0.2
ORD-0560,2024-10-02,C008,Hana Permata,Yogyakarta,Indonesia,Consumer,P001,Ergonomic Chair,Furniture,Chairs,250.0,5,0.0
ORD-0561,2025-11-07,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P003,"LED Monitor 24""",Technology,Displays,180.0,5,0.1
ORD-0562,2023-12-11,C007,Gunawan Wibowo,Semarang,Indonesia,Home Office,P010,Whiteboard,Office Supplies,Supplies,65.0,5,0.0
ORD-0563,2023-08-16,C003,Ahmad Dahlan,Surabaya,Indonesia,Home Office,P004,Wireless Mouse,Technology,Accessories,35.0,1,0.0
ORD-0564,2025-06-03,C006,Fitri Handayani,Bali,Indonesia,Consumer,P004,Wireless Mouse,Technology,Accessories,35.0,4,0.2
ORD-0565,2025-11-02,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P004,Wireless Mouse,Technology,Accessories,35.0,3,0.0
ORD-0566,2023-11-11,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P006,Notebook A5,Office Supplies,Paper,8.0,1,0.1
ORD-0567,2025-09-26,C002,Siti Nurhaliza,Bandung,Indonesia,Corporate,P002,Standing Desk,Furniture,Tables,450.0,1,0.0
ORD-0568,2023-10-15,C005,Eko Prasetyo,Medan,Indonesia,Corporate,P010,Whiteboard,Office Supplies,Supplies,65.0,5,0.0
